"Aasta","Tegevusala","Kivisüsi, tuhat t","Koks, tuhat t","Põlevkivi, tuhat t","Freesturvas, tuhat t","Tükkturvas, tuhat t","Turbabrikett, tuhat t","Puitkütus (väärindamata)*, tuhat tm","Küttepuud, tuhat tm","Puiduhake ja -jäätmed, tuhat tm","Puiduhake, tuhat tm","Puidujäätmed, tuhat tm","Puidubrikett ja -graanulid, tuhat t","Maagaas, mln m³","Vedelgaas, tuhat t","Raske kütteõli, tuhat t","Põlevkiviõli (raske fraktsioon), tuhat t","Kerge kütteõli ja diislikütus, tuhat t","Diislikütus, tuhat t","Autobensiin, tuhat t","Lennukikütus, tuhat t","Põlevkivigaas, mln m³","Biogaas, mln m³","Muu biomass**, tuhat t","Jäätmekütus, tuhat t","Bituumen, tuhat t","Määrdeained, tuhat t","Elektrienergia, GWh","Soojus, GWh"
"2018","Elektrienergia-, auru- ja kuumaveevarustus",0.0,0.0,15703.8,107.5,0.3,0.0,2234.1,3.3,2230.7,2215.0,15.7,2.0,184.2,0.0,0.0,20.5,6.2,5.8,2.5,0.0,862.5,9.7,5.6,232.9,0.0,0.0,1849,436
"2018","Veevarustus ja kanalisatsioon",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0,0.0,0.0,1.3,1.3,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,132,27
"2018","Jäätmetöötlus",2.4,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.0,0.0,0.0,3.5,0.0,0.0,0.0,6.4,6.4,0.2,0.0,0.0,14.0,0.0,2.2,0.0,0.0,33,48
"2018","Ehitus",0.5,0.0,0.0,0.0,0.0,0.0,0.8,0.8,0.0,0.0,0.0,0.5,7.1,0.4,0.3,5.6,61.9,61.9,13.1,0.0,0.0,0.0,0.0,0.0,57.7,0.1,71,68
"2018","Hulgi- ja jaekaubandus",0.1,0.0,0.0,0.0,0.0,0.3,16.0,9.4,6.6,0.7,5.9,5.1,19.2,0.2,0.5,0.6,24.9,24.7,9.9,0.0,0.0,0.0,0.0,0.0,0.0,0.3,653,294
"2018","Maismaaveondus",0.0,0.0,0.0,0.0,0.0,0.0,1.8,1.8,0.0,0.0,0.0,0.1,5.3,8.1,0.1,0.0,269.3,242.1,12.4,0.0,0.0,3.0,0.0,0.0,0.0,0.1,68,38
"2018","Veetransport",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,13.5,13.5,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,0
"2018","Õhutansport",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
"2018","Laondus, posti- ja kulleriteenistus",0.0,0.0,0.0,0.0,0.0,0.0,2.9,2.9,0.0,0.0,0.0,0.2,18.9,0.3,0.0,0.3,26.4,26.4,2.3,0.0,0.1,0.0,0.0,0.0,0.0,0.0,268,195
"2018","Majutus ja toitlustus",0.0,0.0,0.0,0.0,0.0,0.0,3.7,1.1,2.6,0.7,2.0,0.8,4.5,0.1,0.0,0.0,1.4,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,236,127
"2018","Info ja side",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.3,0.0,1.3,1.3,1.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,188,24
"2018","Finants- ja kindlustustegevus",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.2,0.2,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24,7
"2018","Kinnisvaraalane tegevus",0.0,0.0,0.0,0.0,0.0,0.0,8.3,2.0,6.3,5.8,0.4,1.1,22.8,0.2,0.7,0.3,2.8,2.7,1.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,682,423
"2018","Kutse-, teadus- ja tehnikaalane tegevus",0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.0,0.0,0.0,0.2,1.1,0.3,0.2,0.0,4.4,4.4,6.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55,28
"2018","Haldus- ja abitegevused",0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,2.2,0.1,0.0,0.0,26.0,26.0,2.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46,52
"2018","Avalik haldus ja riigikaitse",0.0,0.0,0.0,0.0,0.0,0.0,5.7,2.1,3.6,3.5,0.2,3.7,1.4,0.1,0.0,0.3,16.0,12.2,4.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,399,584
"2018","Haridus",0.1,0.0,0.0,0.0,0.0,0.0,2.6,1.0,1.6,1.6,0.0,0.2,2.9,0.0,0.0,0.0,0.9,0.8,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,104,103
"2018","Tervishoid ja sotsiaalhoolekanne",0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.8,0.0,0.0,0.0,0.5,1.8,0.2,0.2,0.4,1.7,1.7,1.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,190,204
"2018","Kunst, meelelahutus ja vaba aeg",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.8,0.0,0.0,0.0,1.3,1.3,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48,48
"2018","Muud teenindavad tegevused",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.9,0.1,0.0,0.0,1.2,1.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27,38
"2018","Kodumajapidamine",2.0,0.0,0.0,0.0,0.0,0.0,2107.0,..,..,..,..,45.0,67.0,6.0,0.0,0.0,77.1,75.0,190.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1860,3750
"2019","Tegevusalad kokku",50.4,0.0,15760.0,74.6,12.0,0.0,5841.1,1433.8,4407.2,2803.7,1603.5,77.3,460.2,27.9,2.4,34.1,683.8,670.0,262.6,67.9,1300.8,18.5,175.1,292.0,60.0,2.3,9273,9578
"2019","Põllumajandus",0.4,0.0,0.0,0.0,0.0,0.0,12.2,3.0,9.2,8.6,0.6,0.9,7.0,1.8,1.4,0.8,69.5,66.4,0.7,0.0,0.0,0.1,0.4,0.0,0.0,0.1,157,72
"2019","Metsamajandus",0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.3,0.3,0.0,0.3,0.2,0.0,0.1,0.0,0.0,19.3,17.3,1.2,0.0,0.0,0.0,0.0,0.0,0.0,0.2,3,0
"2019","Kalapüük",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4,1.4,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,0
"2019","Põlevkivi kaevandamine",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,10.9,10.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,198,25
"2019","Turba tootmine ja muu kaevandamine",0.0,0.0,0.0,1.0,9.7,0.0,1.9,0.2,1.7,1.7,0.0,0.2,7.7,0.1,0.1,0.0,8.5,8.5,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23,6
"2019","Toiduainete tootmine, joogitootmine",0.1,0.0,0.0,0.0,0.0,0.0,19.2,0.2,19.0,18.2,0.8,0.2,32.6,0.7,0.0,3.4,5.9,2.8,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,298,344
"2019","Tekstiili- ja rõivatootmine, nahatöötlemine ja nahktoodete tootmine",0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.6,0.0,0.0,0.0,3.5,1.2,0.2,0.1,0.6,0.6,0.6,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53,54
"2019","Puidutöötlemine",0.0,0.0,0.0,0.0,0.0,0.0,762.5,2.0,760.5,192.1,568.5,10.6,9.6,0.8,0.0,2.6,11.7,11.4,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.1,562,1123
"2019","Paberi ja pabertoodete tootmine, trükindus ja salvestiste paljundus",0.0,0.0,0.0,0.0,0.0,0.0,119.7,0.0,119.6,0.0,119.7,0.0,21.2,0.0,0.2,0.1,0.8,0.8,0.2,0.0,0.0,0.0,170.6,0.0,0.0,0.0,355,586
"2019","Koksi ja puhastatud naftatoodete tootmine",0.0,0.0,5900.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4,0.0,0.0,2.6,3.3,3.3,0.0,0.0,27.7,0.0,0.0,0.0,0.0,0.0,197,363
"2019","keemia- ja farmaatsiatoodete tootmine",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.8,1.5,0.0,0.0,0.3,0.3,0.1,0.0,0.0,0.2,0.0,0.0,0.0,0.0,139,230
"2019","Kummi- ja plasttoodete tootmine",0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.0,0.0,0.0,0.1,1.8,0.0,0.0,0.0,0.8,0.7,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,82,27
"2019","Muude mittemetalsetest mineraalidest toodete tootmine",45.7,0.0,95.8,0.0,0.0,0.0,1.1,1.1,0.0,0.0,0.0,0.2,15.3,0.2,0.0,0.0,4.5,4.3,0.3,0.0,0.0,0.0,0.0,52.6,0.0,0.1,186,65
"2019","Metallitootmine",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.5,0.2,0.0,0.0,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11,1
"2019","Metalltoodete tootmine",0.0,0.0,0.0,0.0,0.0,0.0,3.4,2.0,1.4,1.4,0.0,0.8,4.6,1.6,0.1,0.1,2.6,2.5,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90,339
"2019","arvutite, elektriseadmete ja transpordivahendite tootmine",0.0,0.0,0.0,0.0,0.0,0.0,4.5,2.6,2.0,1.9,0.0,0.7,4.4,0.6,0.0,0.0,2.1,1.9,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.1,181,80
"2019","Mööblitootmine",0.0,0.0,0.0,0.0,0.0,0.0,19.1,0.3,18.8,2.0,16.8,0.7,1.7,0.1,0.0,0.1,1.7,1.7,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61,54
"2019","Muu tootmine",0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.2,0.3,0.0,0.3,0.1,2.3,0.2,0.0,0.0,1.6,1.6,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30,22
"2019","Elektrienergia-, auru- ja kuumaveevarustus",0.0,0.0,9764.0,73.6,2.3,0.0,2793.7,1.8,2791.7,2546.0,245.7,4.3,174.4,0.2,0.1,15.3,5.0,4.6,2.1,0.0,1273.1,18.0,4.1,237.0,0.0,0.0,1365,467
"2019","Veevarustus ja kanalisatsioon",0.0,0.0,0.0,0.0,0.0,0.0,17.5,0.0,17.5,17.5,0.0,0.0,1.0,0.0,0.0,0.0,1.3,1.3,0.5,0.0,0.0,0.2,0.0,0.0,0.0,0.0,127,26
"2019","Jäätmetöötlus",1.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.9,0.1,0.0,0.0,6.9,6.9,0.3,0.0,0.0,0.0,0.0,2.4,0.0,0.0,23,28
"2019","Ehitus",0.5,0.0,0.0,0.0,0.0,0.0,2.8,0.9,2.0,0.0,2.0,0.9,6.7,1.5,0.2,5.2,81.2,81.2,10.7,0.0,0.0,0.0,0.0,0.0,60.0,1.1,66,19
"2019","Hulgi- ja jaekaubandus",0.1,0.0,0.0,0.0,0.0,0.0,10.5,3.7,6.8,0.9,5.9,5.2,15.1,0.2,0.1,0.0,27.8,27.4,6.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,663,223
"2019","Maismaaveondus",0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.2,3.0,9.7,0.0,0.0,241.9,241.9,16.2,0.0,0.0,0.0,0.0,0.0,0.0,0.1,65,36
"2019","Veetransport",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.5,0.0,0.0,0.0,7.5,7.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,0
"2019","Õhutansport",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67.9,0.0,0.0,0.0,0.0,0.0,0.0,0,1
"2019","Laondus, posti- ja kulleriteenistus",0.0,0.0,0.0,0.0,0.0,0.0,3.2,0.0,3.2,3.2,0.0,0.0,16.0,0.5,0.0,0.4,27.6,27.5,2.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,254,157
"2019","Majutus ja toitlustus",0.0,0.0,0.0,0.0,0.0,0.0,8.1,5.8,2.3,0.4,1.8,0.0,3.1,0.3,0.0,0.0,2.7,2.7,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,239,115
"2019","Info ja side",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0.0,2.2,2.2,1.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,185,19
"2019","Finants- ja kindlustustegevus",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.1,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13,5
"2019","Kinnisvaraalane tegevus",0.0,0.0,0.0,0.0,0.0,0.0,8.3,2.3,6.0,4.9,1.1,0.4,21.4,0.1,0.0,0.4,2.5,1.9,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,693,319
"2019","Kutse-, teadus- ja tehnikaalane tegevus",0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.3,0.0,0.0,0.0,0.1,1.6,0.1,0.0,0.0,4.2,4.2,4.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50,11
"2019","Haldus- ja abitegevused",0.0,0.0,0.0,0.0,0.0,0.0,1.8,1.8,0.0,0.0,0.0,0.0,1.3,0.1,0.0,0.0,25.4,25.4,3.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43,18
"2019","Avalik haldus ja riigikaitse",0.0,0.0,0.0,0.0,0.0,0.0,4.4,1.0,3.4,3.4,0.0,1.6,0.5,0.1,0.0,0.0,14.8,13.8,4.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,427,561
"2019","Haridus",0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.5,1.5,1.5,0.0,0.4,2.7,0.0,0.0,0.0,1.1,1.1,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,101,97
"2019","Tervishoid ja sotsiaalhoolekanne",0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.5,1.9,0.2,0.1,0.4,1.7,1.7,1.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,186,182
"2019","Kunst, meelelahutus ja vaba aeg",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.3,0.0,0.0,0.6,1.0,1.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48,71
"2019","Muud teenindavad tegevused",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.2,0.0,0.0,0.0,1.3,1.1,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19,36
"2019","Kodumajapidamine",2.0,0.0,0.0,0.0,0.0,0.0,2040.0,1400.0,640.0,0.0,640.0,45.0,70.0,6.7,0.0,0.0,82.0,80.0,200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2070,3800
"2020","Tegevusalad kokku",12.8,0.0,12030.3,51.4,13.7,0.0,5889.3,1441.1,4448.2,3218.1,1230.1,83.9,446.8,24.5,1.6,35.4,692.3,681.5,206.7,24.5,1108.3,38.7,171.9,252.3,111.0,4.4,8280,9035
"2020","Põllumajandus",0.2,0.0,0.0,0.0,0.0,0.0,5.6,4.9,0.7,0.7,0.0,1.0,6.8,1.3,0.0,1.9,66.9,63.6,1.1,0.0,0.0,0.0,0.0,0.0,0.0,0.4,130,60
"2020","Metsamajandus",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.1,0.0,0.0,17.7,17.7,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.2,1,0
"2020","Kalapüük",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9,1.9,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,0
"2020","Põlevkivi kaevandamine",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4,8.7,8.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,168,23
"2020","Turba tootmine ja muu kaevandamine",0.0,0.0,0.0,1.2,1.0,0.0,0.9,0.9,0.0,0.0,0.0,0.0,4.9,0.1,0.0,0.0,10.0,10.0,0.1,0.0,0.0,0.0,0.0,0.0,0.6,0.0,22,5
"2020","Toiduainete tootmine, joogitootmine",0.1,0.0,0.0,0.0,0.0,0.0,18.2,0.3,17.9,17.7,0.2,0.1,33.2,1.7,0.0,1.6,6.4,6.4,0.8,0.0,0.0,1.4,0.0,0.0,0.0,0.0,310,357
"2020","Tekstiili- ja rõivatootmine, nahatöötlemine ja nahktoodete tootmine",0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.0,0.0,0.0,2.6,2.4,0.2,0.0,0.5,0.7,0.7,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59,34
"2020","Puidutöötlemine",0.0,0.0,0.0,0.0,0.0,0.0,710.1,0.1,710.1,218.6,491.5,1.0,6.5,0.5,0.0,8.0,11.9,11.9,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.2,588,1404
"2020","Paberi ja pabertoodete tootmine, trükindus ja salvestiste paljundus",0.0,0.0,0.0,0.0,0.0,0.0,111.4,0.0,111.4,111.4,0.0,0.1,23.4,0.0,0.1,0.0,0.7,0.7,0.2,0.0,0.0,0.0,167.5,0.0,0.0,0.0,360,570
"2020","Koksi ja puhastatud naftatoodete tootmine",0.0,0.0,5510.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.9,0.0,0.0,0.0,3.1,3.1,0.0,0.0,921.3,0.0,0.0,0.0,0.0,0.0,190,350
"2020","keemia- ja farmaatsiatoodete tootmine",0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.0,0.0,0.0,5.3,1.0,0.0,0.0,0.3,0.3,0.1,0.0,0.0,0.2,0.0,0.0,0.0,0.0,126,196
"2020","Kummi- ja plasttoodete tootmine",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,1.3,0.6,0.0,0.0,0.8,0.8,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100,23
"2020","Muude mittemetalsetest mineraalidest toodete tootmine",8.6,0.0,6.6,0.0,0.0,0.0,0.2,0.2,0.0,0.0,0.0,0.1,14.6,0.3,0.0,0.0,3.2,3.2,0.2,0.0,0.0,0.0,0.0,6.8,0.0,0.1,133,33
"2020","Metallitootmine",0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.1,0.1,0.0,0.0,0.3,0.1,0.0,0.0,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12,2
"2020","Metalltoodete tootmine",0.0,0.0,0.0,0.0,0.0,0.0,3.7,1.4,2.3,2.3,0.0,1.1,7.8,0.4,0.1,0.1,2.6,2.6,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,92,35
"2020","arvutite, elektriseadmete ja transpordivahendite tootmine",0.0,0.0,0.0,0.0,0.0,0.0,2.5,1.8,0.7,0.7,0.0,0.2,11.1,0.5,0.0,0.1,1.7,1.7,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,176,71
"2020","Mööblitootmine",0.0,0.0,0.0,0.0,0.0,0.0,18.2,0.3,18.0,1.4,16.6,0.4,1.2,0.1,0.0,0.1,1.4,1.4,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52,47
"2020","Muu tootmine",0.0,0.0,0.0,0.0,0.0,0.0,1.6,1.4,0.2,0.0,0.2,0.0,2.0,0.3,0.0,0.0,2.3,2.3,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27,20
"2020","Elektrienergia-, auru- ja kuumaveevarustus",0.0,0.0,6513.0,50.2,12.7,0.0,2915.1,1.1,2914.0,2840.5,73.5,4.5,144.1,0.6,1.0,14.3,2.4,2.4,1.2,0.0,187.0,23.8,4.4,243.3,0.0,0.5,1002,443
"2020","Veevarustus ja kanalisatsioon",0.0,0.0,0.0,0.0,0.0,0.0,15.5,0.0,15.5,15.5,0.0,0.0,0.7,0.0,0.0,0.0,0.9,0.9,0.3,0.0,0.0,3.6,0.0,0.0,0.0,0.0,121,26
"2020","Jäätmetöötlus",1.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2,0.0,0.0,0.0,6.0,6.0,0.2,0.0,0.0,0.4,0.0,2.2,0.0,0.0,23,13
"2020","Ehitus",0.1,0.0,0.0,0.0,0.0,0.0,2.1,1.2,1.0,0.2,0.8,0.7,21.4,0.4,0.1,6.9,82.7,78.7,8.4,0.0,0.0,0.0,0.0,0.0,111.0,1.5,85,36
"2020","Hulgi- ja jaekaubandus",0.1,0.0,0.0,0.0,0.0,0.0,8.6,3.7,4.9,0.5,4.4,1.9,7.9,0.3,0.1,0.0,27.9,27.9,5.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,707,277
"2020","Maismaaveondus",0.0,0.0,0.0,0.0,0.0,0.0,3.6,3.6,0.0,0.0,0.0,0.3,12.3,10.6,0.0,0.0,243.2,243.2,14.7,0.0,0.0,9.3,0.0,0.0,0.0,0.9,49,29
"2020","Veetransport",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.4,0.0,0.0,0.0,11.6,11.6,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7,1
"2020","Õhutansport",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.5,0.0,0.0,0.0,0.0,0.0,0.0,0,0
"2020","Laondus, posti- ja kulleriteenistus",0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.3,0.0,0.0,0.0,0.1,15.4,0.4,0.0,0.2,29.8,29.8,1.9,0.0,0.0,0.0,0.0,0.0,0.0,0.4,230,177
"2020","Majutus ja toitlustus",0.0,0.0,0.0,0.0,0.0,0.0,7.6,5.5,2.1,0.4,1.7,0.0,2.6,0.1,0.0,0.0,2.2,2.2,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,110,86
"2020","Info ja side",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,2.7,2.2,1.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,206,16
"2020","Finants- ja kindlustustegevus",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8,6
"2020","Kinnisvaraalane tegevus",0.0,0.0,0.0,0.0,0.0,0.0,11.9,7.9,4.0,2.9,1.1,5.3,25.0,0.0,0.0,0.0,2.9,2.9,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,442,365
"2020","Kutse-, teadus- ja tehnikaalane tegevus",0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.0,0.0,0.0,0.9,0.0,0.0,0.0,2.5,2.5,1.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27,13
"2020","Haldus- ja abitegevused",0.0,0.0,0.0,0.0,0.0,0.0,3.6,3.6,0.0,0.0,0.0,0.3,1.3,0.3,0.0,0.0,25.9,25.9,2.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18,18
"2020","Avalik haldus ja riigikaitse",0.0,0.0,0.0,0.0,0.0,0.0,4.7,1.0,3.7,3.7,0.0,3.0,1.0,0.1,0.0,0.0,13.4,11.4,3.1,0.3,0.0,0.0,0.0,0.0,0.0,0.0,378,473
"2020","Haridus",0.0,0.0,0.0,0.0,0.0,0.0,2.7,1.2,1.4,1.4,0.0,0.0,2.4,0.0,0.0,0.0,0.6,0.6,0.5,0.2,0.0,0.0,0.0,0.0,0.0,0.0,87,88
"2020","Tervishoid ja sotsiaalhoolekanne",0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.3,0.0,0.0,0.0,0.3,1.8,0.2,0.0,0.2,1.3,1.3,1.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,169,177
"2020","Kunst, meelelahutus ja vaba aeg",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.2,0.0,0.0,0.0,7.0,7.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45,47
"2020","Muud teenindavad tegevused",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1,0.0,0.0,0.0,2.9,2.9,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19,16
"2020","Kodumajapidamine",2.0,0.0,0.0,0.0,0.0,0.0,2040.0,..,..,..,..,60.0,68.0,4.0,0.0,0.0,86.0,85.0,154.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1998,3500
